UF,anomes,cadunico_tot_fam,cadunico_tot_pes,cadunico_tot_fam_rpc_ate_meio_sm,cadunico_tot_pes_rpc_ate_meio_sm,cadunico_tot_fam_pob,cadunico_tot_pes_pob,cadunico_tot_fam_ext_pob,cadunico_tot_pes_ext_pob,cadunico_tot_fam_pob_e_ext_pob,cadunico_tot_pes_pob_e_ext_pob
RJ,201801,1621597,4373729,1336221,3934362,229364,727876,765258,2209185,994622,2937061
RJ,201802,1640494,4410289,1348966,3961307,229709,727166,774901,2229286,1004610,2956452
RJ,201803,1580243,4226323,1293846,3784412,211273,663729,756593,2167154,967866,2830883
RJ,201804,1605491,4280156,1313109,3828259,212252,664353,771615,2202021,983867,2866374
RJ,201805,1637660,4348554,1338066,3884440,213501,665022,791752,2249176,1005253,2914198
RJ,201806,1660269,4394788,1354436,3920540,214807,666856,802843,2273173,1017650,2940029
RJ,201807,1677011,4427281,1367147,3946064,218286,677244,817959,2312411,1036245,2989655
RJ,201808,1582753,4166927,1298921,3732256,205466,633571,811042,2288331,1016508,2921902
RJ,201809,1614154,4230966,1320712,3780522,207901,637818,823201,2312415,1031102,2950233
RJ,201810,1657762,4320078,1350511,3847489,209985,640389,834319,2325327,1044304,2965716
RJ,201811,1687210,4374667,1367306,3883401,210995,641396,843587,2342195,1054582,2983591
RJ,201812,1633366,4203797,1313498,3719454,194877,590394,825707,2290784,1020584,2881178
RJ,201901,1665871,4264241,1335751,3772819,195042,590376,842016,2334765,1037058,2925141
RJ,201902,1692716,4319164,1354410,3814549,196092,591862,855489,2364107,1051581,2955969
RJ,201903,1711735,4358053,1368663,3845480,197043,593852,864953,2382093,1061996,2975945
RJ,201904,1684397,4289391,1343493,3779353,188492,568999,855596,2360020,1044088,2929019
RJ,201905,1708639,4339019,1361496,3819351,189185,569917,869510,2389769,1058695,2959686
RJ,201906,1738465,4399632,1383247,3867803,190262,571963,886368,2426140,1076630,2998103
RJ,201907,1764131,4448175,1399817,3903170,190928,572674,898244,2450135,1089172,3022809
RJ,201908,1797744,4511086,1419282,3945352,192142,574371,909607,2471261,1101749,3045632
RJ,201909,1730233,4299636,1357850,3749144,177376,527309,893236,2417542,1070612,2944851
RJ,201910,1766841,4375119,1381533,3804472,179002,530584,909024,2452061,1088026,2982645
RJ,201911,1795264,4434084,1400165,3848286,179696,531723,922834,2483373,1102530,3015096
RJ,201912,1822666,4488926,1417491,3888188,180341,532488,935277,2511411,1115618,3043899
RJ,202001,1839888,4522022,1440139,3937463,180964,533827,941601,2524912,1122565,3058739
RJ,202002,1784397,4373872,1396762,3816846,171543,505439,932938,2503238,1104481,3008677
RJ,202003,1807909,4421120,1412499,3850004,172258,506818,941972,2523422,1114230,3030240
RJ,202004,1816471,4438637,1418542,3863581,172637,507349,946090,2532558,1118727,3039907
RJ,202005,1826931,4458082,1426924,3879733,173024,507747,952409,2544388,1125433,3052135
RJ,202006,1838543,4478736,1436239,3896801,173556,508192,959300,2556379,1132856,3064571
RJ,202007,1853642,4504996,1448393,3918619,174240,508840,968556,2572142,1142796,3080982
RJ,202008,1872713,4538743,1463692,3946651,175284,510299,980011,2592237,1155295,3102536
RJ,202009,1888639,4565899,1476272,3968504,176072,510961,989284,2607370,1165356,3118331
RJ,202010,1907380,4598221,1490837,3994293,177055,511911,1000189,2625940,1177244,3137851
RJ,202011,1839216,4432745,1444858,3864981,167334,483301,983741,2580922,1151075,3064223
RJ,202012,1854691,4460937,1457155,3888284,168141,484388,992878,2597559,1161019,3081947
RN,201401,660657,2000709,600814,1898092,121800,418138,348897,1106788,470697,1524926
RN,201402,663955,2005561,602269,1899491,121750,416700,348378,1103604,470128,1520304
RN,201403,668161,2012306,604145,1902019,121668,415176,347495,1098723,469163,1513899
RN,201404,671415,2017548,605853,1904386,121613,413934,347073,1095157,468686,1509091
RN,201405,674272,2021614,607279,1906004,119749,401230,362629,1145400,482378,1546630
RN,201406,678520,2028705,609608,1909741,120171,401948,362661,1142949,482832,1544897
RN,201407,681785,2034461,611421,1912876,120393,402065,362843,1141768,483236,1543833
RN,201408,686151,2041770,613698,1916171,120492,401833,363299,1140357,483791,1542190
RN,201409,688936,2043283,615212,1915392,120882,401683,363080,1136738,483962,1538421
RN,201410,692150,2052296,617159,1921963,121167,402869,363677,1138287,484844,1541156
RN,201411,694450,2056580,618359,1924282,121378,403056,363953,1138418,485331,1541474
RN,201412,697142,2061362,619724,1926507,121561,403276,363717,1136442,485278,1539718
RN,201501,636792,1895128,566487,1775528,99766,338016,341690,1071879,441456,1409895
RN,201502,639962,1901438,567754,1778001,99941,337818,340972,1069206,440913,1407024
RN,201503,642812,1906930,569193,1780804,100434,338666,340166,1065803,440600,1404469
RN,201504,645167,1911480,570490,1783416,100769,339013,339599,1063225,440368,1402238
RN,201505,647964,1916515,571925,1785779,100406,337000,339449,1061104,439855,1398104
RN,201506,650225,1919475,572622,1785571,100609,336801,335694,1046038,436303,1382839
RN,201507,620852,1839850,548075,1712618,94706,316991,322558,1004639,417264,1321630
RN,201508,624306,1846470,549553,1715265,95216,317836,319746,993697,414962,1311533
RN,201509,626643,1850503,550238,1716008,95788,318977,317359,985331,413147,1304308
RN,201510,628688,1853985,551124,1717277,96332,320410,315991,980087,412323,1300497
RN,201511,630486,1856397,551960,1717859,96619,320628,315460,977528,412079,1298156
RN,201512,632827,1860652,553184,1719929,96679,320179,315712,977636,412391,1297815
RN,201601,611759,1818137,542692,1699396,93386,311620,306038,959139,399424,1270759
RN,201602,613903,1822190,543957,1701590,92878,309651,307734,963481,400612,1273132
RN,201603,616773,1827480,546009,1705312,92191,306930,310128,969541,402319,1276471
RN,201604,619662,1832433,548181,1708973,91397,303714,312747,975716,404144,1279430
RN,201605,622636,1837871,550396,1713122,91156,302028,314766,980520,405922,1282548
RN,201606,625162,1840980,551626,1713815,93641,315713,325521,1014152,419162,1329865
RN,201607,628172,1846185,553454,1716770,93244,313030,325988,1014010,419232,1327040
RN,201608,631130,1850671,554737,1717782,91170,298138,314405,974407,405575,1272545
RN,201609,633496,1854462,542458,1687038,91471,298079,314446,973146,405917,1271225
RN,201610,636110,1858345,542535,1685164,91787,297747,313297,967262,405084,1265009
RN,201611,637880,1861133,542300,1683494,92443,298756,311777,961690,404220,1260446
RN,201612,601508,1770737,511864,1600688,86684,280699,298539,926041,385223,1206740
RN,201701,603467,1774097,532436,1649501,84011,279171,313114,969825,397125,1248996
RN,201702,606561,1779438,534481,1652927,83374,276191,315330,975279,398704,1251470
RN,201703,609626,1784903,536562,1656565,83008,274067,317399,980241,400407,1254308
RN,201704,614368,1792496,539807,1661419,82749,271564,319907,984971,402656,1256535
RN,201705,618421,1799471,542506,1665766,82417,269344,321360,986407,403777,1255751
RN,201706,622266,1804760,544805,1668067,82272,267326,320626,979925,402898,1247251
RN,201707,626211,1811654,547102,1671823,82266,266334,321750,981368,404016,1247702
RN,201708,630496,1819660,549459,1676105,82313,265396,322653,982749,404966,1248145
RN,201709,579559,1689144,508415,1561619,72842,235444,309695,950396,382537,1185840
RN,201710,586414,1702792,512371,1569818,72444,233492,313057,958055,385501,1191547
RN,201711,592744,1715445,515709,1577249,72083,231923,315800,964169,387883,1196092
RN,201712,600230,1729607,519055,1584394,71468,229756,318135,968668,389603,1198424
RN,201801,605372,1739444,522617,1592262,71229,228543,319167,969241,390396,1197784
RN,201802,609351,1747108,524983,1596733,70926,227093,320998,972488,391924,1199581
RN,201803,595041,1708795,512784,1560600,66448,212362,317492,961478,383940,1173840
RN,201804,604576,1726685,518594,1572378,66462,211342,321474,969964,387936,1181306
RN,201805,615583,1747094,525493,1586020,66261,209571,326382,980405,392643,1189976
RN,201806,622074,1759007,529841,1594284,66288,209187,329056,984752,395344,1193939
RN,201807,625707,1764922,532352,1598161,67334,213531,332317,992119,399651,1205650
RN,201808,598808,1690545,512195,1535514,62661,198521,330854,985822,393515,1184343
RN,201809,606087,1704268,516797,1544475,62727,197866,332880,987772,395607,1185638
RN,201810,614619,1720720,522343,1555581,62247,195240,333970,985630,396217,1180870
RN,201811,620755,1731351,525778,1561707,62166,194592,335807,987659,397973,1182251
RN,201812,604802,1685261,511396,1518931,58119,182280,331449,974992,389568,1157272
RN,201901,611581,1699540,517405,1533863,57876,181688,336012,987781,393888,1169469
RN,201902,617330,1711245,521011,1541573,57719,180711,338483,992704,396202,1173415
RN,201903,621350,1719060,523495,1546499,57773,180822,339318,992405,397091,1173227
RN,201904,615983,1705093,518454,1532113,55773,174633,337667,987500,393440,1162133
RN,201905,621345,1715101,521955,1538692,55688,173960,340198,991626,395886,1165586
RN,201906,627269,1727224,525782,1546954,55604,173166,342797,997050,398401,1170216
RN,201907,632287,1735988,528556,1552007,55680,172997,344063,998258,399743,1171255
RN,201908,640320,1750972,532217,1558974,55549,171565,345390,999413,400939,1170978
RN,201909,620148,1691566,514098,1504073,52019,160753,341045,986890,393064,1147643
RN,201910,627996,1708016,518588,1514372,52177,160667,343398,991751,395575,1152418
RN,201911,634592,1722550,522570,1524191,52076,159946,346105,998409,398181,1158355
RN,201912,640847,1736030,526249,1533156,51964,159210,348602,1004497,400566,1163707
RN,202001,644639,1744513,532140,1547031,51968,159184,349819,1007368,401787,1166552
RN,202002,628484,1702100,519158,1512296,49852,152471,347874,1003156,397726,1155627
RN,202003,633763,1714016,523171,1520255,49904,152183,349466,1007158,399370,1159341
RN,202004,636719,1719591,525505,1524730,50072,152364,351014,1010029,401086,1162393
