UF,anomes,ibge,cadunico_tot_fam,cadunico_tot_pes,cadunico_tot_fam_rpc_ate_meio_sm,cadunico_tot_pes_rpc_ate_meio_sm,cadunico_tot_fam_pob,cadunico_tot_pes_pob,cadunico_tot_fam_ext_pob,cadunico_tot_pes_ext_pob,cadunico_tot_fam_pob_e_ext_pob,cadunico_tot_pes_pob_e_ext_pob
AM,201808,8073418,611798,2019790,532416,1907749,82408,304303.0,367081.0,1354193.0,449489.0,1658496.0
AM,201809,8073418,617951,2032737,537033,1918326,83685,308126.0,368281.0,1354521.0,451966.0,1662647.0
AM,201810,8073418,628162,2054219,544781,1936212,85091,312020.0,368997.0,1349044.0,454088.0,1661064.0
AM,201811,8073418,634309,2065109,548511,1943770,85895,314179.0,369717.0,1347567.0,455612.0,1661746.0
AM,201812,8073418,618548,2012879,534042,1894414,82340,301625.0,363545.0,1325897.0,445885.0,1627522.0
AM,201901,8073418,628632,2032461,540140,1910042,82312,300692.0,369016.0,1344263.0,451328.0,1644955.0
AM,201902,8073418,635369,2046586,544740,1921244,83058,302083.0,371557.0,1350608.0,454615.0,1652691.0
AM,201903,8073418,641431,2059732,549226,1932031,84127,305450.0,373108.0,1352224.0,457235.0,1657674.0
AM,201904,8073418,637895,2045299,544797,1915941,82723,300006.0,370926.0,1344443.0,453649.0,1644449.0
AM,201905,8073418,645328,2060876,550191,1928536,83545,301921.0,374019.0,1351074.0,457564.0,1652995.0
AM,201906,8073418,653026,2076692,555622,1941233,84321,303526.0,377238.0,1358886.0,461559.0,1662412.0
AM,201907,8073418,659854,2088844,559848,1949917,85255,305436.0,378700.0,1360884.0,463955.0,1666320.0
AM,201908,8073418,669196,2106941,565242,1962447,86427,308235.0,379916.0,1362092.0,466343.0,1670327.0
AM,201909,8073418,650175,2044359,547551,1903005,82153,292538.0,373880.0,1342697.0,456033.0,1635235.0
AM,201910,8073418,659574,2065404,553699,1919177,83425,295764.0,376581.0,1349837.0,460006.0,1645601.0
AM,201911,8073418,666237,2080760,557896,1930940,83998,296684.0,378935.0,1357559.0,462933.0,1654243.0
AM,201912,8073418,672788,2094857,561862,1941392,84461,297283.0,381051.0,1364035.0,465512.0,1661318.0
AM,202001,8073418,676928,2103749,567244,1953718,84681,297473.0,382413.0,1368218.0,467094.0,1665691.0
AM,202002,8073418,662974,2063953,555322,1918077,81860,286796.0,379799.0,1362741.0,461659.0,1649537.0
AM,202003,8073418,669062,2077919,559781,1929170,82544,288178.0,381730.0,1368959.0,464274.0,1657137.0
AM,202004,8073418,670798,2080212,561044,1930808,82692,288128.0,382631.0,1370325.0,465323.0,1658453.0
AM,202005,8073418,671608,2080482,561660,1930790,82703,287812.0,383022.0,1370174.0,465725.0,1657986.0
AM,202006,8073418,672568,2081307,562392,1931286,82696,287420.0,383531.0,1370677.0,466227.0,1658097.0
AM,202007,8073418,674465,2083334,563896,1932793,82851,287321.0,384442.0,1371349.0,467293.0,1658670.0
AM,202008,8073418,677999,2088455,566588,1936776,83353,287927.0,385684.0,1372520.0,469037.0,1660447.0
AM,202009,8073418,681068,2090116,568853,1937375,83975,288683.0,386540.0,1370460.0,470515.0,1659143.0
AM,202010,8073418,684807,2094807,571510,1940711,84582,289315.0,387718.0,1371555.0,472300.0,1660870.0
AM,202011,8073418,665050,2041524,556400,1894672,81332,278268.0,381506.0,1353729.0,462838.0,1631997.0
AM,202012,8073418,668164,2046349,558712,1898501,81784,278701.0,382711.0,1356021.0,464495.0,1634722.0
AM,202104,8073418,677217,2058487,567990,1913215,82005,275200.0,389120.0,1369523.0,471125.0,1644723.0
AM,202105,8073418,681218,2064344,571279,1918258,82365,274372.0,391355.0,1374401.0,473720.0,1648773.0
AM,202106,8073418,684719,2069744,574171,1922994,82733,273904.0,393277.0,1378699.0,476010.0,1652603.0
AM,202107,8073418,689835,2077344,577995,1929107,83203,273179.0,395416.0,1383305.0,478619.0,1656484.0
AM,202108,8073418,694443,2084514,581330,1934724,83919,273592.0,396996.0,1386589.0,480915.0,1660181.0
AM,202109,8073418,699118,2091540,584810,1940321,84716,273992.0,398575.0,1389574.0,483291.0,1663566.0
AM,202110,8073418,704679,2100326,588935,1947369,85691,274696.0,400390.0,1393066.0,486081.0,1667762.0
AM,202111,8073418,719191,2122992,601205,1967319,88847,278322.0,407272.0,1405272.0,496119.0,1683594.0
AM,202112,8073418,727757,2136839,608701,1979912,91098,281517.0,411311.0,1412911.0,502409.0,1694428.0
AP,201401,2560584,88256,321940,83496,313645,19585,71895.0,53872.0,210572.0,73457.0,282467.0
AP,201402,2560584,88801,323178,83921,314697,19713,72350.0,53940.0,210470.0,73653.0,282820.0
AP,201403,2560584,89555,324977,84429,315992,19740,72387.0,54126.0,210753.0,73866.0,283140.0
AP,201404,2560584,90371,327082,85055,317748,19854,72677.0,54358.0,211223.0,74212.0,283900.0
AP,201405,2560584,91209,329291,85755,319694,17781,64551.0,58458.0,225501.0,76239.0,290052.0
AP,201406,2560584,93045,334265,87318,324308,18101,65603.0,59436.0,228341.0,77537.0,293944.0
AP,201407,2560584,94247,337476,88368,327365,18371,66537.0,60081.0,230107.0,78452.0,296644.0
AP,201408,2560584,95911,342093,89870,331749,18880,68137.0,60857.0,232385.0,79737.0,300522.0
AP,201409,2560584,97264,345390,91072,334822,19259,69230.0,61484.0,233823.0,80743.0,303053.0
AP,201410,2560584,98756,349762,92278,338693,19620,70472.0,62107.0,235796.0,81727.0,306268.0
AP,201411,2560584,100119,353293,93112,341305,19944,71565.0,62296.0,236261.0,82240.0,307826.0
AP,201412,2560584,101212,356343,93897,343762,20241,72609.0,62468.0,236684.0,82709.0,309293.0
AP,201501,2560584,90541,323500,83714,312182,17600,64395.0,55196.0,213938.0,72796.0,278333.0
AP,201502,2560584,90713,323968,83873,312636,17602,64356.0,55326.0,214400.0,72928.0,278756.0
AP,201503,2560584,91430,325978,84529,314587,17675,64422.0,55829.0,216032.0,73504.0,280454.0
AP,201504,2560584,92359,328564,85359,317053,17858,64858.0,56267.0,217460.0,74125.0,282318.0
AP,201505,2560584,93165,330914,86072,319280,18061,65401.0,56441.0,218007.0,74502.0,283408.0
AP,201506,2560584,93660,332304,86526,320602,18301,66483.0,56319.0,216978.0,74620.0,283461.0
AP,201507,2560584,90926,322894,83668,310909,17636,64621.0,53845.0,207745.0,71481.0,272366.0
AP,201508,2560584,91718,325215,84276,312921,17919,65745.0,53616.0,206662.0,71535.0,272407.0
AP,201509,2560584,92396,327014,84852,314558,18217,66738.0,53606.0,206317.0,71823.0,273055.0
AP,201510,2560584,93033,328753,85376,316112,18444,67531.0,53652.0,206221.0,72096.0,273752.0
AP,201511,2560584,93665,330224,85912,317439,18667,68306.0,53765.0,206246.0,72432.0,274552.0
AP,201512,2560584,94439,332227,86610,319365,18827,68973.0,54166.0,207136.0,72993.0,276109.0
AP,201601,2560584,91450,324059,84522,313292,18091,66727.0,52394.0,202377.0,70485.0,269104.0
AP,201602,2560584,92016,325562,85017,314718,17995,66528.0,53018.0,204237.0,71013.0,270765.0
AP,201603,2560584,92678,327110,85461,315960,17697,65646.0,53613.0,205928.0,71310.0,271574.0
AP,201604,2560584,93364,328882,85979,317494,17437,64834.0,54286.0,207960.0,71723.0,272794.0
AP,201605,2560584,94309,331037,86555,319120,17201,64019.0,54819.0,209682.0,72020.0,273701.0
AP,201606,2560584,95719,334434,87623,322032,16502,61116.0,57971.0,221535.0,74473.0,282651.0
AP,201607,2560584,96922,337426,88624,324741,16593,61112.0,58525.0,223075.0,75118.0,284187.0
AP,201608,2560584,97968,340071,89505,327174,17436,64155.0,56519.0,214483.0,73955.0,278638.0
AP,201609,2560584,98748,341746,88815,325663,17611,64554.0,56742.0,214977.0,74353.0,279531.0
AP,201610,2560584,99622,343798,89365,327159,17599,64410.0,57117.0,215988.0,74716.0,280398.0
AP,201611,2560584,100071,345010,89700,328177,17698,64661.0,57287.0,216508.0,74985.0,281169.0
AP,201612,2560584,98239,340297,88197,323783,17338,63555.0,56456.0,213852.0,73794.0,277407.0
AP,201701,2560584,98850,341837,90702,329724,16485,60056.0,59414.0,225089.0,75899.0,285145.0
AP,201702,2560584,99365,343019,91135,330789,16500,60049.0,59687.0,225757.0,76187.0,285806.0
AP,201703,2560584,99838,344169,91528,331818,16618,60405.0,59929.0,226391.0,76547.0,286796.0
AP,201704,2560584,100644,345721,92208,333209,16671,60353.0,60359.0,227332.0,77030.0,287685.0
AP,201705,2560584,101512,347715,92963,335020,16739,60344.0,60846.0,228648.0,77585.0,288992.0
AP,201706,2560584,102299,349161,93624,336269,16864,60379.0,60956.0,228417.0,77820.0,288796.0
AP,201707,2560584,103462,351861,94623,338701,17092,60842.0,61470.0,229712.0,78562.0,290554.0
AP,201708,2560584,104595,354296,95616,340959,17309,60981.0,62017.0,231277.0,79326.0,292258.0
AP,201709,2560584,99866,339140,91397,326677,16059,56312.0,60409.0,225751.0,76468.0,282063.0
AP,201710,2560584,102147,343612,93299,330666,16197,56333.0,61978.0,229375.0,78175.0,285708.0
AP,201711,2560584,104487,347611,94740,333540,16304,56401.0,63065.0,231678.0,79369.0,288079.0
AP,201712,2560584,107371,352060,96064,336171,16314,56276.0,63989.0,233370.0,80303.0,289646.0
AP,201801,2560584,111440,358270,98307,340323,16494,56377.0,65189.0,235411.0,81683.0,291788.0
AP,201802,2560584,113710,362018,99447,342795,16604,56445.0,65832.0,236919.0,82436.0,293364.0
AP,201803,2560584,111031,353138,97089,334794,15756,53464.0,65190.0,234812.0,80946.0,288276.0
AP,201804,2560584,112930,356729,98337,337553,15736,53104.0,66125.0,237408.0,81861.0,290512.0
AP,201805,2560584,114990,361119,99807,341192,15730,52721.0,67299.0,240847.0,83029.0,293568.0
AP,201806,2560584,116555,364327,101032,343950,15827,52758.0,68170.0,243014.0,83997.0,295772.0
AP,201807,2560584,117661,366487,101898,345798,15876,52518.0,69322.0,246638.0,85198.0,299156.0
AP,201808,2560584,115398,359102,100022,339125,15286,50442.0,69041.0,245245.0,84327.0,295687.0
AP,201809,2560584,117321,362566,101386,341825,15408,50693.0,69823.0,246635.0,85231.0,297328.0
AP,201810,2560584,118926,365990,102532,344586,15484,51005.0,69819.0,245754.0,85303.0,296759.0
AP,201811,2560584,121084,370410,104064,348090,15768,51630.0,70493.0,247139.0,86261.0,298769.0
AP,201812,2560584,119950,365984,102914,343644,15331,50033.0,70006.0,244996.0,85337.0,295029.0
AP,201901,2560584,122768,371753,104900,348577,15539,50277.0,71348.0,248994.0,86887.0,299271.0
AP,201902,2560584,124805,376265,106507,352452,15787,50894.0,72217.0,251178.0,88004.0,302072.0
AP,201903,2560584,126676,380293,108016,355956,16044,51502.0,72871.0,252587.0,88915.0,304089.0
AP,201904,2560584,126798,380279,108051,355819,15790,50631.0,73227.0,253564.0,89017.0,304195.0
AP,201905,2560584,128257,383332,109099,358304,15829,50780.0,74047.0,255408.0,89876.0,306188.0
AP,201906,2560584,130977,389116,110980,362964,16203,51686.0,75040.0,258013.0,91243.0,309699.0
AP,201907,2560584,132985,392972,112132,365630,16378,52045.0,75536.0,259120.0,91914.0,311165.0
AP,201908,2560584,135408,398157,113660,369518,16624,52539.0,76208.0,260754.0,92832.0,313293.0
AP,201909,2560584,132510,388858,110838,360506,15916,50087.0,75408.0,258267.0,91324.0,308354.0
AP,201910,2560584,134743,394060,112368,364741,16133,50693.0,76330.0,260857.0,92463.0,311550.0
AP,201911,2560584,136319,397762,113419,367736,16276,51027.0,76966.0,262858.0,93242.0,313885.0
AP,201912,2560584,137448,400211,114082,369594,16277,50834.0,77475.0,264471.0,93752.0,315305.0
AP,202001,2560584,138341,401884,115534,372365,16320,50896.0,77758.0,265146.0,94078.0,316042.0
AP,202002,2560584,136506,396454,113730,367207,15814,49149.0,77460.0,264463.0,93274.0,313612.0
AP,202003,2560584,137993,399802,114819,369892,15995,49540.0,77847.0,265662.0,93842.0,315202.0
AP,202004,2560584,138285,400195,115053,370207,16014,49551.0,78028.0,265916.0,94042.0,315467.0
AP,202005,2560584,138809,401003,115541,370968,16107,49698.0,78335.0,266356.0,94442.0,316054.0
AP,202006,2560584,139108,401421,115808,371333,16178,49826.0,78403.0,266365.0,94581.0,316191.0
AP,202007,2560584,139751,402307,116363,372099,16326,50081.0,78620.0,266587.0,94946.0,316668.0
AP,202008,2560584,140463,403352,116989,373000,16462,50280.0,78875.0,266845.0,95337.0,317125.0
AP,202009,2560584,141788,405909,118154,375266,16718,50855.0,79274.0,267267.0,95992.0,318122.0
AP,202010,2560584,144267,411912,120249,380487,17163,52009.0,79985.0,268756.0,97148.0,320765.0
AP,202011,2560584,140563,402809,117507,372762,16661,50559.0,78961.0,265755.0,95622.0,316314.0
AP,202012,2560584,141211,403868,118067,373705,16754,50714.0,79225.0,266159.0,95979.0,316873.0
AP,202104,2560584,146726,412326,122407,380982,17404,51418.0,80954.0,268868.0,98358.0,320286.0
AP,202105,2560584,148043,414077,123530,382502,17634,51715.0,81518.0,269560.0,99152.0,321275.0
AP,202106,2560584,149408,416106,124697,384256,17972,52247.0,82027.0,270222.0,99999.0,322469.0
AP,202107,2560584,150765,418251,125828,386149,18352,52915.0,82485.0,270912.0,100837.0,323827.0
AP,202108,2560584,151925,420009,126798,387683,18662,53331.0,82915.0,271584.0,101577.0,324915.0
AP,202109,2560584,152914,421519,127618,388990,18869,53460.0,83353.0,272387.0,102222.0,325847.0
AP,202110,2560584,153990,423192,128440,390363,19119,53785.0,83720.0,272994.0,102839.0,326779.0
AP,202111,2560584,157105,427715,131174,394487,19722,54594.0,85190.0,274941.0,104912.0,329535.0
AP,202112,2560584,158812,430377,132680,396903,20023,55156.0,86062.0,276131.0,106085.0,331287.0
BA,201401,121644985,3065481,9112783,2780205,8701729,453423,1500397.0,1880159.0,5958188.0,2333582.0,7458585.0
BA,201402,121644985,3081252,9132123,2788519,8708861,454326,1499894.0,1879214.0,5940641.0,2333540.0,7440535.0
BA,201403,121644985,3098474,9151499,2797280,8714371,454472,1495572.0,1877055.0,5916839.0,2331527.0,7412411.0
BA,201404,121644985,3116097,9173757,2807408,8724800,454792,1491597.0,1877588.0,5902689.0,2332380.0,7394286.0
BA,201405,121644985,3131294,9192713,2815752,8732871,439402,1422053.0,1946311.0,6107691.0,2385713.0,7529744.0
BA,201406,121644985,3149009,9215206,2825486,8742799,440570,1423492.0,1947916.0,6096350.0,2388486.0,7519842.0
BA,201407,121644985,3162594,9235295,2833982,8754780,441376,1424442.0,1951458.0,6095936.0,2392834.0,7520378.0
BA,201408,121644985,3188821,9275209,2851594,8780851,443567,1427907.0,1959053.0,6097358.0,2402620.0,7525265.0
BA,201409,121644985,3205030,9289774,2861170,8785081,445468,1430508.0,1960339.0,6082750.0,2405807.0,7513258.0
BA,201410,121644985,3223601,9325755,2872572,8809316,447568,1435948.0,1963913.0,6084337.0,2411481.0,7520285.0
BA,201411,121644985,3239918,9353197,2882968,8826777,449092,1438382.0,1967572.0,6085410.0,2416664.0,7523792.0
BA,201412,121644985,3254402,9376075,2890949,8838538,450640,1440992.0,1967806.0,6078071.0,2418446.0,7519063.0
BA,201501,121644985,3001627,8696893,2676182,8223321,371159,1203621.0,1863076.0,5771178.0,2234235.0,6974799.0
BA,201502,121644985,3020462,8732279,2687846,8246771,373012,1205891.0,1864948.0,5771332.0,2237960.0,6977223.0
BA,201503,121644985,3038563,8762910,2696522,8261024,374512,1206598.0,1863623.0,5760055.0,2238135.0,6966653.0
BA,201504,121644985,3053907,8789233,2703579,8273163,375649,1206321.0,1862328.0,5751551.0,2237977.0,6957872.0
BA,201505,121644985,3070425,8818159,2712591,8289359,375086,1201155.0,1862875.0,5745402.0,2237961.0,6946557.0
BA,201506,121644985,3082250,8831428,2716687,8288837,375870,1201550.0,1849072.0,5687347.0,2224942.0,6888897.0
BA,201507,121644985,2971841,8537026,2620983,8010146,354755,1135855.0,1786137.0,5492668.0,2140892.0,6628523.0
BA,201508,121644985,2990637,8568592,2630345,8025750,358153,1143535.0,1775743.0,5448086.0,2133896.0,6591621.0
BA,201509,121644985,3003328,8585703,2636435,8031993,360833,1149291.0,1768063.0,5414876.0,2128896.0,6564167.0
BA,201510,121644985,3015514,8602393,2642577,8038892,363380,1156031.0,1762572.0,5388866.0,2125952.0,6544897.0
BA,201511,121644985,3028090,8621670,2649979,8049962,364722,1157705.0,1762292.0,5381282.0,2127014.0,6538987.0
BA,201512,121644985,3042783,8645453,2658907,8064101,364914,1155186.0,1765585.0,5383605.0,2130499.0,6538791.0
BA,201601,121644985,2965874,8495516,2619809,7986922,353411,1127761.0,1721796.0,5295466.0,2075207.0,6423227.0
BA,201602,121644985,2978713,8518855,2628692,8003453,351476,1120669.0,1729981.0,5313364.0,2081457.0,6434033.0
BA,201603,121644985,2998473,8554286,2642898,8030050,348595,1109078.0,1743502.0,5343520.0,2092097.0,6452598.0
BA,201604,121644985,3020377,8590408,2659166,8057521,344985,1094616.0,1760224.0,5378557.0,2105209.0,6473173.0
BA,201605,121644985,3039368,8624816,2673626,8084820,343549,1087275.0,1773279.0,5407062.0,2116828.0,6494337.0
BA,201606,121644985,3054821,8645252,2682602,8094775,343557,1117710.0,1823018.0,5543757.0,2166575.0,6661467.0
BA,201607,121644985,3069591,8666739,2691468,8106467,342205,1109284.0,1825379.0,5539731.0,2167584.0,6649015.0
BA,201608,121644985,3085660,8686599,2700134,8113760,345428,1079981.0,1775275.0,5376133.0,2120703.0,6456114.0
BA,201609,121644985,3100256,8708502,2652219,7999009,347821,1083108.0,1776286.0,5368295.0,2124107.0,6451403.0
BA,201610,121644985,3114736,8728359,2656027,7997371,351683,1090442.0,1771305.0,5339322.0,2122988.0,6429764.0
BA,201611,121644985,3124091,8740326,2656720,7992149,355298,1097152.0,1765087.0,5313666.0,2120385.0,6410818.0
BA,201612,121644985,2961792,8368795,2531538,7663466,335775,1040379.0,1695949.0,5125063.0,2031724.0,6165442.0
BA,201701,121644985,2972292,8385666,2619852,7859590,314394,1011061.0,1762373.0,5307130.0,2076767.0,6318191.0
BA,201702,121644985,2987442,8408655,2630698,7875773,312731,1001911.0,1772758.0,5327775.0,2085489.0,6329686.0
BA,201703,121644985,3006514,8438751,2644657,7897688,312039,994797.0,1785309.0,5352656.0,2097348.0,6347453.0
BA,201704,121644985,3033013,8480679,2663507,7927245,311689,986862.0,1799606.0,5377847.0,2111295.0,6364709.0
BA,201705,121644985,3057267,8517100,2680630,7952490,311880,981812.0,1809569.0,5388143.0,2121449.0,6369955.0
BA,201706,121644985,3076425,8538605,2692829,7962724,313017,980353.0,1808988.0,5362399.0,2122005.0,6342752.0
BA,201707,121644985,3096977,8570907,2705065,7981700,314323,980058.0,1814016.0,5365471.0,2128339.0,6345529.0
BA,201708,121644985,3122416,8609202,2720019,8003774,316251,981142.0,1821016.0,5370581.0,2137267.0,6351723.0
BA,201709,121644985,2895828,8054125,2540305,7516699,282864,877831.0,1748314.0,5188256.0,2031178.0,6066087.0
BA,201710,121644985,2939281,8127245,2565080,7562222,283311,875169.0,1765653.0,5219323.0,2048964.0,6094492.0
BA,201711,121644985,2979549,8193200,2583815,7598229,282629,870458.0,1778369.0,5242801.0,2060998.0,6113259.0
BA,201712,121644985,3031154,8272987,2601784,7632915,281424,865149.0,1787879.0,5255305.0,2069303.0,6120454.0
BA,201801,121644985,3060058,8319862,2619373,7666589,281501,864113.0,1792301.0,5252489.0,2073802.0,6116602.0
BA,201802,121644985,3085180,8362619,2634554,7693003,281877,862639.0,1800967.0,5263670.0,2082844.0,6126309.0
BA,201803,121644985,3008248,8162846,2569672,7505418,265203,810352.0,1769871.0,5169865.0,2035074.0,5980217.0
BA,201804,121644985,3035921,8213089,2589150,7542136,265726,808854.0,1783685.0,5195346.0,2049411.0,6004200.0
BA,201805,121644985,3070825,8275376,2614270,7588843,265420,803852.0,1802736.0,5231990.0,2068156.0,6035842.0
BA,201806,121644985,3093770,8311959,2629495,7613323,266330,804889.0,1809426.0,5235072.0,2075756.0,6039961.0
BA,201807,121644985,3107042,8329750,2638682,7624483,270469,822000.0,1819938.0,5254621.0,2090407.0,6076621.0
BA,201808,121644985,2983015,8015737,2549150,7362755,255545,774955.0,1801185.0,5197315.0,2056730.0,5972270.0
BA,201809,121644985,3012165,8060686,2568481,7392474,257904,779157.0,1807914.0,5193597.0,2065818.0,5972754.0
BA,201810,121644985,3052057,8128506,2595190,7439937,260618,778453.0,1810741.0,5176462.0,2071359.0,5954915.0
BA,201811,121644985,3079003,8168913,2610356,7462888,262104,780684.0,1815912.0,5174375.0,2078016.0,5955059.0
BA,201812,121644985,2996335,7947487,2536749,7257859,246367,735191.0,1782318.0,5083150.0,2028685.0,5818341.0
BA,201901,121644985,3029880,8010373,2560211,7313416,242103,725701.0,1802319.0,5134534.0,2044422.0,5860235.0
BA,201902,121644985,3060957,8068959,2579416,7352622,241920,722831.0,1813798.0,5155566.0,2055718.0,5878397.0
BA,201903,121644985,3083650,8107845,2594022,7378427,242536,724299.0,1819570.0,5156326.0,2062106.0,5880625.0
BA,201904,121644985,3044125,8016135,2562175,7294280,234098,698635.0,1802190.0,5111944.0,2036288.0,5810579.0
BA,201905,121644985,3072820,8066459,2582134,7330851,235081,698987.0,1814062.0,5129566.0,2049143.0,5828553.0
BA,201906,121644985,3101410,8116712,2600474,7365783,235560,698384.0,1825877.0,5150063.0,2061437.0,5848447.0
BA,201907,121644985,3120398,8146708,2610853,7383155,236164,698837.0,1829780.0,5151731.0,2065944.0,5850568.0
BA,201908,121644985,3157357,8208055,2629757,7416370,237152,698448.0,1837100.0,5156059.0,2074252.0,5854507.0
BA,201909,121644985,3061916,7939137,2546936,7171123,222317,654480.0,1810424.0,5079491.0,2032741.0,5733971.0
BA,201910,121644985,3105152,8020967,2572962,7225777,224264,657294.0,1823222.0,5102166.0,2047486.0,5759460.0
BA,201911,121644985,3136836,8083161,2592224,7268827,224926,656850.0,1834249.0,5126181.0,2059175.0,5783031.0
BA,201912,121644985,3168401,8145165,2611377,7311383,225354,655320.0,1845029.0,5149686.0,2070383.0,5805006.0
BA,202001,121644985,3186761,8181759,2635468,7363515,225813,655578.0,1850464.0,5161528.0,2076277.0,5817106.0
BA,202002,121644985,3105820,7987374,2572371,7203928,215990,626751.0,1834897.0,5127489.0,2050887.0,5754240.0
BA,202003,121644985,3131911,8038269,2591148,7238844,216844,627245.0,1842923.0,5144892.0,2059767.0,5772137.0
BA,202004,121644985,3142281,8052674,2598677,7249039,217658,627800.0,1847419.0,5149945.0,2065077.0,5777745.0
BA,202005,121644985,3155987,8072241,2610132,7265358,218936,629336.0,1853586.0,5156444.0,2072522.0,5785780.0
BA,202006,121644985,3164921,8087159,2617229,7277380,219880,630743.0,1856264.0,5159471.0,2076144.0,5790214.0
